update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,204.6731499068301,10,-0.5266250014305115,0.8200993723245422,-1.0,0.9375,1.7129813134670258,-0.029806350823491812,0.11111253779381514,0.11830195784568787,0.4657299063390513,-0.5266250014305115,0.8200993723245422,-1.0,0.9375
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,4096,283.0746621532556,17,-0.6404924261750597,0.729149202015294,-1.0,0.9825000166893005,1.703429788351059,-0.20113045535981655,0.11789014004170895,0.14863505959510803,0.2850503471097684,-0.6404924261750597,0.729149202015294,-1.0,0.9825000166893005
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,6144,372.8875031510102,22,-0.6339673931184022,0.7440677628428312,-1.0,0.9599999785423279,1.7093788981437683,-0.24815446510910988,0.05127737019211054,0.1035983432084322,0.21655841829431344,-0.6339673931184022,0.7440677628428312,-1.0,0.9599999785423279
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,8192,359.5612261457669,28,-0.3805128213686821,0.8776991653123316,-1.0,0.9649999737739563,1.737760215997696,-0.24991165846586227,-0.00709319015732035,0.11460007913410664,0.2552216750925476,-0.3805128213686821,0.8776991653123316,-1.0,0.9649999737739563
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,10240,385.1849041523518,33,-0.45811403634255393,0.839777312927836,-1.0,0.9624999761581421,1.7269603908061981,-0.20045864954590797,-0.01767548659699969,0.13444234989583492,0.26063832941811127,-0.45811403634255393,0.839777312927836,-1.0,0.9624999761581421
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,12288,412.4507188220894,38,-0.6882456143697103,0.6777893895455189,-1.0,0.949999988079071,1.7558812648057938,-0.2932829409837723,0.06965922340168618,0.11596841737627983,0.3860335757849474,-0.6882456143697103,0.6777893895455189,-1.0,0.949999988079071
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,14336,418.82835469073535,43,-0.6404878046454453,0.7314240667264785,-1.0,0.9800000190734863,1.74116550385952,-0.3200097754597664,0.015080668730661273,0.0857926607131958,0.21788620670551434,-0.6404878046454453,0.7314240667264785,-1.0,0.9800000190734863
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,16384,442.2339974170043,48,-0.22570000052452088,0.8830542219774115,-1.0,0.9674999713897705,1.7533182054758072,-0.25191543623805046,-0.058544694911688566,0.07522019743919373,0.201008154649166,-0.22570000052452088,0.8830542219774115,-1.0,0.9674999713897705
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,18432,418.964751773444,53,-0.5013372114924497,0.8065136949941182,-1.0,0.9524999856948853,1.7559326440095901,-0.2253978569060564,-0.003274096583481878,0.10002339351922274,0.2611417628603083,-0.5013372114924497,0.8065136949941182,-1.0,0.9524999856948853
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,20480,447.0980638216266,57,-0.5566666645881457,0.762029668402085,-1.0,0.9325000047683716,1.736571416258812,-0.2304621897637844,0.016526723164133728,0.08759160432964563,0.28515485116821976,-0.5566666645881457,0.762029668402085,-1.0,0.9325000047683716
11,22528,433.686553711075,62,-0.5692500002682209,0.7508766127871066,-1.0,0.9125000238418579,1.7503352761268616,-0.2654690407216549,-0.005080686183646321,0.08712441939860582,0.21321895282659065,-0.5692500002682209,0.7508766127871066,-1.0,0.9125000238418579
12,24576,500.28474467607657,66,-0.6990322595642459,0.6265640645834183,-1.0,0.8324999809265137,1.7159176766872406,-0.29755663126707077,0.023096604068996385,0.06250790925696492,0.18709457111196337,-0.6990322595642459,0.6265640645834183,-1.0,0.8324999809265137
13,26624,505.9568533909057,70,-0.3710937537252903,0.8157990515329052,-1.0,0.8399999737739563,1.7021988928318024,-0.2848952114582062,-0.044874904211610556,0.0441473675891757,0.1837401404753755,-0.3710937537252903,0.8157990515329052,-1.0,0.8399999737739563
14,28672,501.312181027483,74,-0.7917187511920929,0.554280723139868,-1.0,0.8349999785423279,1.6926084607839584,-0.28121645748615265,0.01804385197465308,0.03690075594931841,0.2204166988046446,-0.7917187511920929,0.554280723139868,-1.0,0.8349999785423279
15,30720,481.9491333882651,78,-0.6829687487334013,0.5668658512355959,-1.0,0.6575000286102295,1.665095940232277,-0.2847553789615631,-0.0023864710237830877,0.030460945330560207,0.1240900115941486,-0.6829687487334013,0.5668658512355959,-1.0,0.6575000286102295
16,32768,493.68631840538677,83,-0.7170833336810271,0.5402058816763635,-1.0,0.5824999809265137,1.7073150873184204,-0.2906724810600281,6.138143362477422e-05,0.031249136896803975,0.12364837065280837,-0.7170833336810271,0.5402058816763635,-1.0,0.5824999809265137
17,34816,496.8818599141122,87,-0.6401562495157123,0.5366617517718515,-1.0,0.26750001311302185,1.734394758939743,-0.2855227179825306,-0.008293679682537913,0.02272851369343698,0.11238459472444826,-0.6401562495157123,0.5366617517718515,-1.0,0.26750001311302185
18,36864,510.777492629496,91,-0.5617187512107193,0.5738042702774038,-1.0,0.44749999046325684,1.7255899161100388,-0.27975204959511757,-0.004007110343081877,0.020795010728761554,0.08258976814555832,-0.5617187512107193,0.5738042702774038,-1.0,0.44749999046325684
19,38912,496.7328200696854,95,-0.6159375011920929,0.5911303205600809,-1.0,0.625,1.7432282269001007,-0.2528782542794943,-0.03204712620936334,0.018732661264948547,0.14954426591219694,-0.6159375011920929,0.5911303205600809,-1.0,0.625
20,40960,514.8784887703787,99,-0.4284375011920929,0.5981265491787661,-1.0,0.625,1.7551275491714478,-0.20497043430805206,-0.03072645072825253,0.007043568999506533,0.07623652585019014,-0.4284375011920929,0.5981265491787661,-1.0,0.625
21,43008,479.10624041466485,103,-0.5420312508940697,0.5247910423145525,-1.0,0.32749998569488525,1.749428391456604,-0.2215274777263403,0.004614190256688744,0.02180853858590126,0.13296079621682538,-0.5420312508940697,0.5247910423145525,-1.0,0.32749998569488525
22,45056,486.0414834755388,107,-0.6045312508940697,0.5159898077790255,-1.0,0.32749998569488525,1.748731553554535,-0.19150456972420216,-0.02219354931730777,0.006918498867889866,0.07026953348283717,-0.6045312508940697,0.5159898077790255,-1.0,0.32749998569488525
23,47104,496.5799941253966,112,-0.5,0.5,-1.0,0.0,1.787010908126831,-0.1644055675715208,-0.030672891763970256,0.003513533971272409,0.05045679776189801,-0.5,0.5,-1.0,0.0
24,49152,479.57891600940405,116,-0.25,0.4330127018922193,-1.0,0.0,1.7724986225366592,-0.14996428787708282,-0.01899219607003033,0.008386733301449567,0.08485882788818441,-0.25,0.4330127018922193,-1.0,0.0
25,51200,481.876865330659,120,-0.3125,0.46351240544347894,-1.0,0.0,1.77655328810215,-0.14384348317980766,-0.018745516194030643,0.004593997422489338,0.05163041812068642,-0.3125,0.46351240544347894,-1.0,0.0
26,53248,512.31785467561,124,-0.35078125074505806,0.5112115796549533,-1.0,0.38749998807907104,1.7796884179115295,-0.14183798618614674,-0.002987555810250342,0.012894140381831676,0.10026926109873033,-0.35078125074505806,0.5112115796549533,-1.0,0.38749998807907104
27,55296,509.8177516450502,128,-0.375,0.4841229182759271,-1.0,0.0,1.778656229376793,-0.13260241225361824,-0.013478939072228968,0.006825205578934401,0.054763071997386024,-0.375,0.4841229182759271,-1.0,0.0
28,57344,516.160395510464,132,-0.3125,0.46351240544347894,-1.0,0.0,1.779556855559349,-0.12430327292531729,-0.015320917242206633,0.004173752051428892,0.04393144929012777,-0.3125,0.46351240544347894,-1.0,0.0
29,59392,500.92433150876525,136,-0.1875,0.3903123748998999,-1.0,0.0,1.7876089811325073,-0.10358809772878885,-0.026527083246037364,0.00041523133768350817,0.03754544761252884,-0.1875,0.3903123748998999,-1.0,0.0
30,61440,517.1636166424158,140,-0.0625,0.24206145913796356,-1.0,0.0,1.7949542701244354,-0.08679899480193853,-0.019661221653223038,0.00021387342894740868,0.043666253536099556,-0.0625,0.24206145913796356,-1.0,0.0
31,63488,501.3264294886303,144,-0.125,0.33071891388307384,-1.0,0.0,1.7969371378421783,-0.08128782827407122,-0.008402245817705989,0.005773542303359136,0.0672595619551056,-0.125,0.33071891388307384,-1.0,0.0
32,65536,512.9224965220724,148,-0.1875,0.3903123748998999,-1.0,0.0,1.789741039276123,-0.08318148087710142,-0.01069427013862878,0.00381608416500967,0.05440373224634888,-0.1875,0.3903123748998999,-1.0,0.0
33,67584,502.4093661516571,152,-0.1875,0.3903123748998999,-1.0,0.0,1.7773022651672363,-0.07760502956807613,-0.008389468188397586,0.0038033998862374574,0.07066893025042918,-0.1875,0.3903123748998999,-1.0,0.0
34,69632,512.9460196339795,156,-0.1875,0.3903123748998999,-1.0,0.0,1.778233841061592,-0.0741245336830616,-0.006600589971640147,0.003750811330974102,0.03978774475989175,-0.1875,0.3903123748998999,-1.0,0.0
35,71680,514.6739262406132,160,-0.125,0.33071891388307384,-1.0,0.0,1.790071815252304,-0.058626413345336914,-0.013269182061776519,9.892062280414393e-05,0.02064435583908257,-0.125,0.33071891388307384,-1.0,0.0
36,73728,514.4220174299963,164,-0.125,0.33071891388307384,-1.0,0.0,1.7858272790908813,-0.05382549623027444,-0.0032547028313274495,0.0038444807305495488,0.043710281794070605,-0.125,0.33071891388307384,-1.0,0.0
37,75776,510.2801193054696,168,-0.125,0.33071891388307384,-1.0,0.0,1.787833958864212,-0.04536641342565417,-0.002181895208195783,0.003881941534928046,0.04042149359042982,-0.125,0.33071891388307384,-1.0,0.0
38,77824,486.5361338241703,173,-0.125,0.33071891388307384,-1.0,0.0,1.7926892787218094,-0.040638276375830173,-0.008575345040298998,3.711655313054507e-05,0.014896038920307395,-0.125,0.33071891388307384,-1.0,0.0
39,79872,492.30356276325045,177,-0.0625,0.24206145913796356,-1.0,0.0,1.795536831021309,-0.03260921826586127,-0.006712893722578883,2.2048797859497427e-05,0.00728352891785931,-0.0625,0.24206145913796356,-1.0,0.0
40,81920,497.1392049566603,181,0.0,0.0,0.0,0.0,1.7957893908023834,-0.025968423578888178,-0.006212234089616686,2.3862870648372336e-05,0.010592677914934654,0.0,0.0,0.0,0.0
41,83968,500.57966821047233,185,0.0,0.0,0.0,0.0,1.7958722859621048,-0.019505214411765337,-0.004806296608876437,1.2811039823645842e-05,0.00630971482642991,0.0,0.0,0.0,0.0
42,86016,516.4588445302744,189,-0.0625,0.24206145913796356,-1.0,0.0,1.7864994555711746,-0.022771096439100802,0.0035439359926385805,0.004069344824529253,0.0624147188148844,-0.0625,0.24206145913796356,-1.0,0.0
43,88064,512.1470759279621,193,-0.125,0.33071891388307384,-1.0,0.0,1.7804359793663025,-0.030272907111793756,0.0023914615012472495,0.004062683758093044,0.053590962661074285,-0.125,0.33071891388307384,-1.0,0.0
44,90112,516.0699390035533,197,-0.125,0.33071891388307384,-1.0,0.0,1.7807515114545822,-0.03475920157507062,0.0011900507888640277,0.004099781966942828,0.0780702375397932,-0.125,0.33071891388307384,-1.0,0.0
45,92160,512.9153297527312,201,-0.125,0.33071891388307384,-1.0,0.0,1.792287990450859,-0.03550908109173179,-0.006986663327552378,1.8897162931352796e-05,0.011010879584881738,-0.125,0.33071891388307384,-1.0,0.0
46,94208,511.83745396407124,205,-0.0625,0.24206145913796356,-1.0,0.0,1.7937911599874496,-0.027753032045438886,-0.006160750810522586,1.9196681819266814e-05,0.006729843810887851,-0.0625,0.24206145913796356,-1.0,0.0
47,96256,494.1069726157388,209,0.0,0.0,0.0,0.0,1.793664813041687,-0.021821247646585107,-0.005465593538247049,1.8859760302802897e-05,0.009356392007180008,0.0,0.0,0.0,0.0
48,98304,515.7138171170021,213,0.0,0.0,0.0,0.0,1.793943151831627,-0.017805382842198014,-0.0036191875697113574,5.442097290142556e-06,0.006761237367707761,0.0,0.0,0.0,0.0
49,100352,512.2346961563441,217,0.0,0.0,0.0,0.0,1.7939286977052689,-0.014548842795193195,-0.0031329118937719613,5.0356847509647196e-06,0.0034107988236471007,0.0,0.0,0.0,0.0
50,102400,505.9625753302432,221,0.0,0.0,0.0,0.0,1.7940584272146225,-0.01177745044697076,-0.0027682471845764667,4.5565629136490315e-06,0.003838508005823452,0.0,0.0,0.0,0.0
51,104448,495.01013262914967,225,0.0,0.0,0.0,0.0,1.7940920144319534,-0.009808876551687717,-0.002092169626848772,1.9709278689106213e-06,0.0030308022968161537,0.0,0.0,0.0,0.0
52,106496,520.8015476957509,229,0.0,0.0,0.0,0.0,1.7941935360431671,-0.008107908652164042,-0.0017438060458516702,1.5731787215145232e-06,0.0022131357271580445,0.0,0.0,0.0,0.0
53,108544,505.8982109736459,233,0.0,0.0,0.0,0.0,1.794242963194847,-0.006856493593659252,-0.001529621469671838,1.4491258184534672e-06,0.00314457397185331,0.0,0.0,0.0,0.0
54,110592,484.202837777173,237,0.0,0.0,0.0,0.0,1.7942012399435043,-0.005883441888727248,-0.0014242491452023387,1.2290054911545667e-06,0.002511588961862758,0.0,0.0,0.0,0.0
55,112640,509.3583655721881,241,0.0,0.0,0.0,0.0,1.7943045645952225,-0.004904967208858579,-0.0011629144282778725,7.527329302092767e-07,0.002140283683287097,0.0,0.0,0.0,0.0
56,114688,476.85742193148934,246,0.0,0.0,0.0,0.0,1.794344648718834,-0.0043108133831992745,-0.0008826078919810243,3.4036973417528316e-07,0.0013265304433453726,0.0,0.0,0.0,0.0
57,116736,502.0437011621436,250,0.0,0.0,0.0,0.0,1.7943880259990692,-0.0036228462122380733,-0.0008265165670309216,3.821006906434832e-07,0.0012222084124885945,0.0,0.0,0.0,0.0
58,118784,513.7420828841545,254,0.0,0.0,0.0,0.0,1.794443503022194,-0.0029987983871251345,-0.0007221675186883658,3.2030579788511204e-07,0.0014277436755815841,0.0,0.0,0.0,0.0
59,120832,518.7485293910721,258,-0.0625,0.24206145913796356,-1.0,0.0,1.7705409526824951,-0.011281840677838773,0.006617131904931739,0.004183478333288804,0.052655896411932086,-0.0625,0.24206145913796356,-1.0,0.0
60,122880,517.0354605361404,262,-0.125,0.33071891388307384,-1.0,0.0,1.7827289700508118,-0.010937883169390261,0.007050854022963904,0.0041565555657143705,0.03989422511822933,-0.125,0.33071891388307384,-1.0,0.0
61,124928,495.6171641550782,266,-0.125,0.33071891388307384,-1.0,0.0,1.7916921377182007,-0.005179643689189106,-0.001193001211504452,8.418615067284918e-07,0.0030230193191165588,-0.125,0.33071891388307384,-1.0,0.0
62,126976,515.5084357386536,270,-0.0625,0.24206145913796356,-1.0,0.0,1.7933347076177597,-0.004316084901802242,-0.0009171065030386671,3.878916423616374e-07,0.001297730238816241,-0.0625,0.24206145913796356,-1.0,0.0
63,129024,514.4001145941274,274,0.0,0.0,0.0,0.0,1.7933499068021774,-0.003438966377871111,-0.0007910659478511661,3.6275922177253506e-07,0.001339028581485927,0.0,0.0,0.0,0.0
64,131072,513.4770270183029,278,0.0,0.0,0.0,0.0,1.7933706939220428,-0.0027267793484497815,-0.0006096955403336324,2.0860825777901937e-07,0.0008624818446540219,0.0,0.0,0.0,0.0
65,133120,515.653231786692,282,0.0,0.0,0.0,0.0,1.7933925986289978,-0.0021729831642005593,-0.0004451111853995826,7.892983244772722e-08,0.0006081379992705895,0.0,0.0,0.0,0.0
66,135168,516.8546496784857,286,0.0,0.0,0.0,0.0,1.7934124171733856,-0.0016844730271259323,-0.0004019522421003785,1.0448221177128403e-07,0.000847786897574228,0.0,0.0,0.0,0.0
67,137216,507.655526803293,290,-0.0625,0.24206145913796356,-1.0,0.0,1.7929849177598953,-0.0018970062083099037,0.00011409859143896028,0.0004971976550791624,0.02650976682629154,-0.0625,0.24206145913796356,-1.0,0.0
68,139264,500.032574663465,294,-0.0625,0.24206145913796356,-1.0,0.0,1.7929034978151321,-0.0043346689199097455,-0.001068943558493629,7.034151572327119e-07,0.0022727746523871694,-0.0625,0.24206145913796356,-1.0,0.0
69,141312,487.8722825832301,298,0.0,0.0,0.0,0.0,1.7929267287254333,-0.003500557388179004,-0.0007891743371146731,3.344660974846647e-07,0.0015699883791351016,0.0,0.0,0.0,0.0
61,124928,363.0330860054751,5,0.0,0.0,0,0,3.2141147317080152e-34,3951.1255798339844,438.80506134033203,2212310.51953125,40001702.94427203,0.0,0.0,0,0
62,126976,476.1244016667031,9,0.0,0.0,0,0,2.1912515334428935e-27,2347.1494750976562,337.26966094970703,447215.5888671875,9462566.44725742,0.0,0.0,0,0
63,129024,466.39842989220796,14,0.0,0.0,0.0,0.0,1.118275536414127e-29,2072.3824615478516,581.4009857177734,547326.1015625,2706357.661065412,0.0,0.0,0.0,0.0
